id,number,update_date,available_bikes,available_bike_stands,weather
775,51,1680137458000,10,30,Rain
776,37,1680137459000,0,30,Rain
777,59,1680137583000,15,5,Rain
778,95,1680137417000,35,5,Rain
779,94,1680137458000,11,29,Rain
780,105,1680137876000,19,17,Rain
781,36,1680137455000,0,40,Rain
782,93,1680137688000,39,1,Rain
783,22,1680137459000,4,15,Rain
784,50,1680137696000,15,25,Rain
785,110,1680137461000,17,23,Rain
786,12,1680137457000,13,7,Rain
787,34,1680137459000,25,5,Rain
788,78,1680137382000,16,24,Rain
789,2,1680137460000,12,8,Rain
790,75,1680137454000,16,24,Rain
791,111,1680137458000,12,28,Rain
792,26,1680137460000,2,18,Rain
793,65,1680137456000,2,38,Rain
794,15,1680137459000,4,9,Rain
795,86,1680137820000,24,14,Rain
796,35,1680137880000,17,12,Rain
797,10,1680137450000,7,9,Rain
798,100,1680137457000,24,1,Rain
799,24,1680137529000,12,8,Rain
800,64,1680137459000,18,22,Rain
801,109,1680137920000,20,9,Rain
802,85,1680137454000,35,0,Rain
803,107,1680137709000,27,13,Rain
804,33,1680137458000,8,15,Rain
805,44,1680137883000,30,0,Rain
806,89,1680137459000,1,39,Rain
807,57,1680137367000,2,21,Rain
808,80,1680137460000,6,34,Rain
809,41,1680137578000,17,3,Rain
810,3,1680137453000,12,7,Rain
811,40,1680137456000,3,18,Rain
812,29,1680137457000,15,14,Rain
813,103,1680137455000,0,40,Rain
814,28,1680137459000,9,21,Rain
815,39,1680137458000,5,15,Rain
816,83,1680137841000,26,14,Rain
817,92,1680137848000,40,0,Rain
818,21,1680137459000,8,22,Rain
819,88,1680137454000,18,12,Rain
820,42,1680138060000,18,12,Rain
821,30,1680138067000,14,6,Rain
822,54,1680138061000,2,31,Rain
823,108,1680138276000,20,15,Rain
824,20,1680138056000,0,30,Rain
825,56,1680138065000,4,36,Rain
826,6,1680138060000,5,15,Rain
827,18,1680137951000,21,9,Rain
828,32,1680138066000,1,29,Rain
829,52,1680138062000,0,32,Rain
830,48,1680137939000,13,27,Rain
831,13,1680138058000,8,22,Rain
832,43,1680138059000,29,0,Rain
833,31,1680138200000,19,1,Rain
834,98,1680138082000,12,27,Rain
835,14,1680138064000,6,24,Rain
836,1,1680138058000,0,31,Rain
837,23,1680138294000,27,3,Rain
838,106,1680138068000,31,9,Rain
839,112,1680138215000,30,0,Rain
840,68,1680138066000,4,36,Rain
841,74,1680138064000,13,17,Rain
842,87,1680138060000,25,13,Rain
843,84,1680138203000,19,11,Rain
844,90,1680138065000,1,39,Rain
845,11,1680138065000,0,30,Rain
846,17,1680138064000,0,20,Rain
847,45,1680138060000,9,21,Rain
848,114,1680138060000,2,38,Rain
849,72,1680138054000,4,27,Rain
850,63,1680138058000,4,31,Rain
851,113,1680138065000,0,40,Rain
852,91,1680138065000,20,10,Rain
853,99,1680138064000,1,29,Rain
854,9,1680138146000,9,15,Rain
855,67,1680138486000,30,10,Rain
856,116,1680138091000,1,29,Rain
857,55,1680138066000,0,34,Rain
858,62,1680138063000,0,20,Rain
859,5,1680138037000,35,5,Rain
860,97,1680138449000,14,26,Rain
861,61,1680138063000,2,23,Rain
862,77,1680138055000,14,15,Rain
863,73,1680138061000,14,16,Rain
864,4,1680138063000,5,15,Rain
865,49,1680138059000,24,16,Rain
866,19,1680138176000,2,28,Rain
867,7,1680138064000,5,24,Rain
868,60,1680138133000,28,2,Rain
869,102,1680138186000,25,15,Rain
870,38,1680138317000,11,29,Rain
871,53,1680138067000,0,40,Rain
872,58,1680138065000,1,39,Rain
873,66,1680138066000,11,29,Rain
874,104,1680138066000,8,31,Rain
875,101,1680138064000,7,23,Rain
876,115,1680138068000,30,0,Rain
877,47,1680138348000,2,38,Rain
878,117,1680138065000,0,40,Rain
879,8,1680138075000,26,2,Rain
880,27,1680138091000,0,20,Rain
881,16,1680138065000,13,6,Rain
882,96,1680138058000,3,27,Rain
883,82,1680138083000,7,1,Rain
884,76,1680138064000,13,25,Rain
885,71,1680138063000,1,39,Rain
886,79,1680138060000,3,24,Rain
887,69,1680138057000,3,37,Rain
888,25,1680138067000,0,30,Rain
889,51,1680138064000,10,30,Rain
890,37,1680138065000,0,30,Rain
891,59,1680138188000,15,5,Rain
892,95,1680138022000,35,5,Rain
893,94,1680138064000,11,29,Rain
894,105,1680138482000,19,17,Rain
895,36,1680138061000,0,40,Rain
896,93,1680138293000,39,1,Rain
897,22,1680138064000,4,15,Rain
898,50,1680138302000,15,25,Rain
899,110,1680138067000,17,23,Rain
900,12,1680138362000,13,7,Rain
901,34,1680138065000,25,5,Rain
902,78,1680137988000,16,24,Rain
903,2,1680138065000,12,8,Rain
904,75,1680138116000,16,24,Rain
905,111,1680138064000,12,28,Rain
906,26,1680138066000,2,18,Rain
907,65,1680138062000,2,38,Rain
908,15,1680138065000,4,9,Rain
909,86,1680138426000,24,14,Rain
910,35,1680138485000,17,12,Rain
911,10,1680138055000,7,9,Rain
912,100,1680138063000,24,1,Rain
913,24,1680138136000,12,8,Rain
914,64,1680138091000,18,22,Rain
915,109,1680137920000,20,9,Rain
916,85,1680138059000,35,0,Rain
917,107,1680138313000,27,13,Rain
918,33,1680138064000,8,15,Rain
919,44,1680138488000,30,0,Rain
920,89,1680138065000,1,39,Rain
921,57,1680137972000,2,21,Rain
922,80,1680138066000,6,34,Rain
923,41,1680138184000,17,3,Rain
924,3,1680138058000,12,7,Rain
925,40,1680138062000,3,18,Rain
926,29,1680138062000,15,14,Rain
927,103,1680138061000,0,40,Rain
928,28,1680138065000,9,21,Rain
929,39,1680138064000,5,15,Rain
930,83,1680138446000,26,14,Rain
931,92,1680138453000,40,0,Rain
932,21,1680138065000,8,22,Rain
933,88,1680138060000,18,12,Rain
934,42,1680138666000,18,12,Rain
935,30,1680138673000,14,6,Rain
936,54,1680138667000,2,31,Rain
937,108,1680138882000,20,15,Rain
938,20,1680138661000,0,30,Rain
939,56,1680138670000,4,36,Rain
940,6,1680138666000,5,15,Rain
941,18,1680139058000,21,9,Rain
942,32,1680138672000,1,29,Rain
943,52,1680138668000,0,32,Rain
944,48,1680138545000,13,27,Rain
945,13,1680138663000,8,22,Rain
946,43,1680138664000,29,0,Rain
947,31,1680138805000,19,1,Rain
948,98,1680138687000,12,27,Rain
949,14,1680138669000,6,24,Rain
950,1,1680138663000,0,31,Rain
951,23,1680138901000,27,3,Rain
952,106,1680138673000,31,9,Rain
953,112,1680138820000,30,0,Rain
954,68,1680138673000,4,36,Rain
955,74,1680138670000,13,17,Rain
956,87,1680138665000,25,13,Rain
957,84,1680138809000,19,11,Rain
958,90,1680138670000,1,39,Rain
959,11,1680138670000,0,30,Rain
960,17,1680138670000,0,20,Rain
961,45,1680138665000,9,21,Rain
962,114,1680138666000,2,38,Rain
963,72,1680138659000,4,27,Rain
964,63,1680138664000,4,31,Rain
965,113,1680138671000,0,40,Rain
966,91,1680138670000,20,10,Rain
967,99,1680138670000,1,29,Rain
968,9,1680138752000,9,15,Rain
969,67,1680139091000,30,10,Rain
970,116,1680138697000,1,29,Rain
971,55,1680138672000,0,34,Rain
972,62,1680138669000,0,20,Rain
973,5,1680138643000,35,5,Rain
974,97,1680139054000,14,26,Rain
975,61,1680138669000,2,23,Rain
976,77,1680138660000,14,15,Rain
977,73,1680138667000,14,16,Rain
978,4,1680138669000,5,15,Rain
979,49,1680138562000,24,16,Rain
980,19,1680138782000,2,28,Rain
981,7,1680138670000,5,24,Rain
982,60,1680138738000,28,2,Rain
983,102,1680138792000,25,15,Rain
984,38,1680138923000,11,29,Rain
985,53,1680138673000,0,40,Rain
986,58,1680138670000,1,39,Rain
987,66,1680138672000,11,29,Rain
988,104,1680138671000,8,31,Rain
989,101,1680138671000,7,23,Rain
990,115,1680138674000,30,0,Rain
991,47,1680138977000,2,38,Rain
992,117,1680138671000,0,40,Rain
993,8,1680138680000,26,2,Rain
994,27,1680138797000,0,20,Rain
995,16,1680138670000,13,6,Rain
996,96,1680138663000,3,27,Rain
997,82,1680138689000,7,1,Rain
998,76,1680138669000,13,25,Rain
999,71,1680138669000,1,39,Rain
1000,79,1680138666000,3,24,Rain
1001,69,1680138662000,3,37,Rain
1002,25,1680138673000,0,30,Rain
1003,51,1680138670000,10,30,Rain
1004,37,1680138670000,0,30,Rain
1005,59,1680138793000,15,5,Rain
1006,95,1680138628000,35,5,Rain
1007,94,1680138669000,11,29,Rain
1008,105,1680139089000,19,17,Rain
1009,36,1680138665000,0,40,Rain
1010,93,1680138898000,39,1,Rain
1011,22,1680138670000,4,15,Rain
1012,50,1680138909000,15,25,Rain
1013,110,1680138673000,17,23,Rain
1014,12,1680138968000,13,7,Rain
1015,34,1680138671000,25,5,Rain
1016,78,1680138594000,16,24,Rain
1017,2,1680138670000,12,8,Rain
1018,75,1680138721000,16,24,Rain
1019,111,1680138670000,12,28,Rain
1020,26,1680138672000,2,18,Rain
1021,65,1680138668000,2,38,Rain
1022,15,1680138670000,4,9,Rain
1023,86,1680139033000,24,14,Rain
1024,35,1680139051000,17,12,Rain
1025,10,1680138660000,7,9,Rain
1026,100,1680138670000,24,1,Rain
1027,24,1680138607000,12,8,Rain
1028,64,1680139078000,18,22,Rain
1029,109,1680138526000,20,9,Rain
1030,85,1680138664000,35,0,Rain
1031,107,1680138919000,27,13,Rain
1032,33,1680139094000,8,15,Rain
1033,44,1680139094000,30,0,Rain
1034,89,1680138671000,1,39,Rain
1035,57,1680138577000,2,21,Rain
1036,80,1680138672000,6,34,Rain
1037,41,1680138790000,17,3,Rain
1038,3,1680138663000,12,7,Rain
1039,40,1680138668000,3,18,Rain
1040,29,1680138668000,15,14,Rain
1041,103,1680138666000,0,40,Rain
1042,28,1680138670000,9,21,Rain
1043,39,1680138670000,5,15,Rain
1044,83,1680139051000,26,14,Rain
1045,92,1680139059000,40,0,Rain
1046,21,1680138671000,8,22,Rain
1047,88,1680138666000,18,12,Rain
1048,42,1680139272000,18,12,Rain
1049,30,1680139279000,14,6,Rain
1050,54,1680139273000,2,31,Rain
1051,108,1680139488000,20,15,Rain
1052,20,1680139265000,0,30,Rain
1053,56,1680139276000,4,36,Rain
1054,6,1680139272000,5,15,Rain
1055,18,1680139664000,21,9,Rain
1056,32,1680139278000,1,29,Rain
1057,52,1680139274000,0,32,Rain
1058,48,1680139151000,13,27,Rain
1059,13,1680139268000,8,22,Rain
1060,43,1680139269000,29,0,Rain
1061,31,1680139411000,19,1,Rain
1062,98,1680139292000,12,27,Rain
1063,14,1680139275000,6,24,Rain
1064,1,1680139268000,0,31,Rain
1065,23,1680139507000,27,3,Rain
1066,106,1680139278000,31,9,Rain
1067,112,1680139425000,30,0,Rain
1068,68,1680139279000,4,36,Rain
1069,74,1680139276000,13,17,Rain
1070,87,1680139270000,25,13,Rain
1071,84,1680139415000,19,11,Rain
1072,90,1680139276000,1,39,Rain
1073,11,1680139275000,0,30,Rain
1074,17,1680139276000,0,20,Rain
1075,45,1680139270000,9,21,Rain
1076,114,1680139271000,2,38,Rain
1077,72,1680139264000,4,27,Rain
1078,63,1680139269000,4,31,Rain
1079,113,1680139276000,0,40,Rain
1080,91,1680139276000,20,10,Rain
1081,99,1680139276000,1,29,Rain
1082,9,1680139357000,9,15,Rain
1083,67,1680139696000,30,10,Rain
1084,116,1680139303000,1,29,Rain
1085,55,1680139278000,0,34,Rain
1086,62,1680139275000,0,20,Rain
1087,5,1680139249000,35,5,Rain
1088,97,1680139659000,14,26,Rain
1089,61,1680139275000,2,23,Rain
1090,77,1680139264000,14,15,Rain
1091,73,1680139273000,14,16,Rain
1092,4,1680139275000,5,15,Rain
1093,49,1680139167000,24,16,Rain
1094,19,1680139388000,2,28,Rain
1095,7,1680139276000,5,24,Rain
1096,60,1680139343000,28,2,Rain
1097,102,1680139398000,25,15,Rain
1098,38,1680139529000,11,29,Rain
1099,53,1680139279000,0,40,Rain
1100,58,1680139275000,1,39,Rain
1101,66,1680139278000,11,29,Rain
1102,104,1680139276000,8,31,Rain
1103,101,1680139277000,7,23,Rain
1104,115,1680139280000,30,0,Rain
1105,47,1680139606000,2,38,Rain
1106,117,1680139277000,0,40,Rain
1107,8,1680139286000,26,2,Rain
1108,27,1680139404000,0,20,Rain
1109,16,1680139276000,13,6,Rain
1110,96,1680139268000,3,27,Rain
1111,82,1680139320000,7,1,Rain
1112,76,1680139275000,13,25,Rain
1113,71,1680139275000,1,39,Rain
1114,79,1680139272000,3,24,Rain
1115,69,1680139267000,3,37,Rain
1116,25,1680139279000,0,30,Rain
1117,51,1680139276000,10,30,Rain
1118,37,1680139276000,0,30,Rain
1119,59,1680139398000,15,5,Rain
1120,95,1680139233000,35,5,Rain
1121,94,1680139275000,11,29,Rain
1122,105,1680139695000,19,17,Rain
1123,36,1680139270000,0,40,Rain
1124,93,1680139504000,39,1,Rain
1125,22,1680139276000,4,15,Rain
1126,50,1680139515000,15,25,Rain
1127,110,1680139280000,17,23,Rain
1128,12,1680139574000,13,7,Rain
1129,34,1680139277000,25,5,Rain
1130,78,1680139199000,16,24,Rain
1131,2,1680139276000,12,8,Rain
1132,75,1680139326000,16,24,Rain
1133,111,1680139276000,12,28,Rain
1134,26,1680139278000,2,18,Rain
1135,65,1680139274000,2,38,Rain
1136,15,1680139276000,4,9,Rain
1137,86,1680139220000,24,14,Rain
1138,35,1680139656000,17,12,Rain
1139,10,1680139265000,7,9,Rain
1140,100,1680139276000,24,1,Rain
1141,24,1680139212000,12,8,Rain
1142,64,1680139684000,18,22,Rain
1143,109,1680139130000,20,9,Rain
1144,85,1680139269000,35,0,Rain
1145,107,1680139525000,27,13,Rain
1146,33,1680139699000,8,15,Rain
1147,44,1680139700000,30,0,Rain
1148,89,1680139277000,1,39,Rain
1149,57,1680139182000,2,21,Rain
1150,80,1680139278000,6,34,Rain
1151,41,1680139396000,17,3,Rain
1152,3,1680139268000,12,7,Rain
1153,40,1680139274000,3,18,Rain
1154,29,1680139274000,15,14,Rain
1155,103,1680139271000,0,40,Rain
1156,28,1680139276000,9,21,Rain
1157,39,1680139276000,5,15,Rain
1158,83,1680139656000,26,14,Rain
1159,92,1680139664000,40,0,Rain
1160,21,1680139277000,8,22,Rain
1161,88,1680139272000,18,12,Rain
1162,42,1680139878000,18,12,Clouds
1163,30,1680139885000,14,6,Clouds
1164,54,1680139879000,2,31,Clouds
1165,108,1680140094000,20,15,Clouds
1166,20,1680139871000,0,30,Clouds
1167,56,1680139882000,4,36,Clouds
1168,6,1680139878000,5,15,Clouds
1169,18,1680140270000,21,9,Clouds
1170,32,1680139884000,1,29,Clouds
1171,52,1680139880000,0,32,Clouds
1172,48,1680139757000,13,27,Clouds
1173,13,1680139872000,8,22,Clouds
1174,43,1680139874000,29,0,Clouds
1175,31,1680140016000,19,1,Clouds
1176,98,1680139897000,12,27,Clouds
1177,14,1680139881000,6,24,Clouds
1178,1,1680139874000,0,31,Clouds
1179,23,1680140112000,27,3,Clouds
1180,106,1680140271000,31,9,Clouds
1181,112,1680140030000,30,0,Clouds
1182,68,1680139885000,4,36,Clouds
1183,74,1680139882000,13,17,Clouds
1184,87,1680139876000,25,13,Clouds
1185,84,1680140021000,19,11,Clouds
1186,90,1680139882000,1,39,Clouds
1187,11,1680139882000,0,30,Clouds
1188,17,1680139881000,0,20,Clouds
1189,45,1680139875000,9,21,Clouds
1190,114,1680139876000,2,38,Clouds
1191,72,1680139869000,4,27,Clouds
1192,63,1680139874000,4,31,Clouds
1193,113,1680139882000,0,40,Clouds
1194,91,1680139882000,20,10,Clouds
1195,99,1680139882000,1,29,Clouds
1196,9,1680139963000,9,15,Clouds
1197,67,1680140301000,30,10,Clouds
1198,116,1680139908000,1,29,Clouds
1199,55,1680139884000,0,34,Clouds
1200,62,1680139881000,0,20,Clouds
1201,5,1680139855000,35,5,Clouds
1202,97,1680140264000,14,26,Clouds
1203,61,1680139881000,2,23,Clouds
1204,77,1680139869000,14,15,Clouds
1205,73,1680139879000,14,16,Clouds
1206,4,1680139881000,5,15,Clouds
1207,49,1680139772000,24,16,Clouds
1208,19,1680139994000,2,28,Clouds
1209,7,1680139882000,5,24,Clouds
1210,60,1680139948000,28,2,Clouds
1211,102,1680140003000,25,15,Clouds
1212,38,1680140135000,11,29,Clouds
1213,53,1680139885000,0,40,Clouds
1214,58,1680139881000,1,39,Clouds
1215,66,1680139884000,11,29,Clouds
1216,104,1680139881000,8,31,Clouds
1217,101,1680139883000,7,23,Clouds
1218,115,1680139886000,30,0,Clouds
1219,47,1680140235000,2,38,Clouds
1220,117,1680139883000,0,40,Clouds
1221,8,1680140052000,26,2,Clouds
1222,27,1680140010000,0,20,Clouds
1223,16,1680139882000,13,6,Clouds
1224,96,1680139873000,3,27,Clouds
1225,82,1680139926000,7,1,Clouds
1226,76,1680139881000,13,25,Clouds
1227,71,1680139881000,1,39,Clouds
1228,79,1680139878000,3,24,Clouds
1229,69,1680139872000,3,37,Clouds
1230,25,1680139885000,0,30,Clouds
1231,51,1680139882000,10,30,Clouds
1232,37,1680139882000,0,30,Clouds
1233,59,1680140003000,15,5,Clouds
1234,95,1680139839000,35,5,Clouds
1235,94,1680139880000,11,29,Clouds
1236,105,1680140301000,19,17,Clouds
1237,36,1680139876000,0,40,Clouds
1238,93,1680139977000,39,1,Clouds
1239,22,1680139882000,4,15,Clouds
1240,50,1680140121000,15,25,Clouds
1241,110,1680139886000,17,23,Clouds
1242,12,1680140180000,13,7,Clouds
1243,34,1680139883000,25,5,Clouds
1244,78,1680139806000,16,24,Clouds
1245,2,1680139882000,12,8,Clouds
1246,75,1680139931000,16,24,Clouds
1247,111,1680139882000,12,28,Clouds
1248,26,1680139884000,2,18,Clouds
1249,65,1680139880000,2,38,Clouds
1250,15,1680139881000,4,9,Clouds
1251,86,1680139826000,24,14,Clouds
1252,35,1680140262000,17,12,Clouds
1253,10,1680139870000,7,9,Clouds
1254,100,1680139882000,24,1,Clouds
1255,24,1680139818000,12,8,Clouds
1256,64,1680140290000,18,22,Clouds
1257,109,1680139735000,20,9,Clouds
1258,85,1680139875000,35,0,Clouds
1259,107,1680140131000,27,13,Clouds
1260,33,1680140305000,8,15,Clouds
1261,44,1680140306000,30,0,Clouds
1262,89,1680139883000,1,39,Clouds
1263,57,1680139787000,2,21,Clouds
1264,80,1680139884000,6,34,Clouds
1265,41,1680139886000,17,3,Clouds
1266,3,1680139874000,12,7,Clouds
1267,40,1680139880000,3,18,Clouds
1268,29,1680139880000,15,14,Clouds
1269,103,1680139876000,0,40,Clouds
1270,28,1680139882000,9,21,Clouds
1271,39,1680139883000,5,15,Clouds
1272,83,1680140261000,26,14,Clouds
1273,92,1680140270000,40,0,Clouds
1274,21,1680139883000,8,22,Clouds
1275,88,1680139878000,18,12,Clouds
1276,42,1680140484000,18,12,Clouds
1277,30,1680140573000,14,6,Clouds
1278,54,1680140484000,2,31,Clouds
1279,108,1680140700000,20,15,Clouds
1280,20,1680140476000,0,30,Clouds
1281,56,1680140488000,4,36,Clouds
1282,6,1680140483000,5,15,Clouds
1283,18,1680140876000,21,9,Clouds
1284,32,1680140489000,1,29,Clouds
1285,52,1680140486000,0,32,Clouds
1286,48,1680140362000,13,27,Clouds
1287,13,1680140478000,8,22,Clouds
1288,43,1680140480000,29,0,Clouds
1289,31,1680140622000,19,1,Clouds
1290,98,1680140502000,12,27,Clouds
1291,14,1680140738000,6,24,Clouds
1292,1,1680140479000,0,31,Clouds
1293,23,1680140718000,27,3,Clouds
1294,106,1680140511000,31,9,Clouds
1295,112,1680140496000,30,0,Clouds
1296,68,1680140750000,4,36,Clouds
1297,74,1680140487000,13,17,Clouds
1298,87,1680140481000,25,13,Clouds
1299,84,1680140627000,19,11,Clouds
1300,90,1680140488000,1,39,Clouds
1301,11,1680140487000,0,30,Clouds
1302,17,1680140487000,0,20,Clouds
1303,45,1680140481000,9,21,Clouds
1304,114,1680140482000,2,38,Clouds
1305,72,1680140474000,4,27,Clouds
1306,63,1680140480000,4,31,Clouds
1307,113,1680140487000,0,40,Clouds
1308,91,1680140487000,20,10,Clouds
1309,99,1680140487000,1,29,Clouds
1310,9,1680140568000,9,15,Clouds
1311,67,1680140837000,30,10,Clouds
1312,116,1680140514000,1,29,Clouds
1313,55,1680140489000,0,34,Clouds
1314,62,1680140487000,0,20,Clouds
1315,5,1680140413000,35,5,Clouds
1316,97,1680140870000,14,26,Clouds
1317,61,1680140486000,2,23,Clouds
1318,77,1680140475000,14,15,Clouds
1319,73,1680140484000,14,16,Clouds
1320,4,1680140487000,5,15,Clouds
1321,49,1680140378000,24,16,Clouds
1322,19,1680140600000,2,28,Clouds
1323,7,1680140851000,5,24,Clouds
1324,60,1680140554000,28,2,Clouds
1325,102,1680140609000,25,15,Clouds
1326,38,1680140741000,11,29,Clouds
1327,53,1680140490000,0,40,Clouds
1328,58,1680140486000,1,39,Clouds
1329,66,1680140490000,11,29,Clouds
1330,104,1680140486000,8,31,Clouds
1331,101,1680140489000,7,23,Clouds
1332,115,1680140491000,30,0,Clouds
1333,47,1680140869000,2,38,Clouds
1334,117,1680140489000,0,40,Clouds
1335,8,1680140657000,26,2,Clouds
1336,27,1680140641000,0,20,Clouds
1337,16,1680140487000,13,6,Clouds
1338,96,1680140478000,3,27,Clouds
1339,82,1680140532000,7,1,Clouds
1340,76,1680140486000,13,25,Clouds
1341,71,1680140487000,1,39,Clouds
1342,79,1680140483000,3,24,Clouds
1343,69,1680140477000,3,37,Clouds
1344,25,1680140491000,0,30,Clouds
1345,51,1680140487000,10,30,Clouds
1346,37,1680140488000,0,30,Clouds
1347,59,1680140609000,15,5,Clouds
1348,95,1680140445000,35,5,Clouds
1349,94,1680140486000,11,29,Clouds
1350,105,1680140907000,19,17,Clouds
1351,36,1680140482000,0,40,Clouds
1352,93,1680140583000,39,1,Clouds
1353,22,1680140488000,4,15,Clouds
1354,50,1680140727000,15,25,Clouds
1355,110,1680140492000,17,23,Clouds
1356,12,1680140786000,13,7,Clouds
1357,34,1680140660000,25,5,Clouds
1358,78,1680140411000,16,24,Clouds
1359,2,1680140487000,12,8,Clouds
1360,75,1680140536000,16,24,Clouds
1361,111,1680140488000,12,28,Clouds
1362,26,1680140490000,2,18,Clouds
1363,65,1680140485000,2,38,Clouds
1364,15,1680140487000,4,9,Clouds
1365,86,1680140433000,24,14,Clouds
1366,35,1680140867000,17,12,Clouds
1367,10,1680140475000,7,9,Clouds
1368,100,1680140488000,24,1,Clouds
1369,24,1680140658000,12,8,Clouds
1370,64,1680140896000,18,22,Clouds
1371,109,1680140341000,20,9,Clouds
1372,85,1680140480000,35,0,Clouds
1373,107,1680140737000,27,13,Clouds
1374,33,1680140911000,8,15,Clouds
1375,44,1680140912000,30,0,Clouds
1376,89,1680140489000,1,39,Clouds
1377,57,1680140393000,2,21,Clouds
1378,80,1680140490000,6,34,Clouds
1379,41,1680140492000,17,3,Clouds
1380,3,1680140479000,12,7,Clouds
1381,40,1680140486000,3,18,Clouds
1382,29,1680140486000,15,14,Clouds
1383,103,1680140482000,0,40,Clouds
1384,28,1680140488000,9,21,Clouds
1385,39,1680140489000,5,15,Clouds
1386,83,1680140867000,26,14,Clouds
1387,92,1680140876000,40,0,Clouds
1388,21,1680140489000,8,22,Clouds
1389,88,1680140483000,18,12,Clouds
1390,42,1680141090000,18,12,Clouds
1391,30,1680141179000,14,6,Clouds
1392,54,1680141090000,2,31,Clouds
1393,108,1680141306000,20,15,Clouds
1394,20,1680141081000,0,30,Clouds
1395,56,1680141093000,4,36,Clouds
1396,6,1680141089000,5,15,Clouds
1397,18,1680141482000,21,9,Clouds
1398,32,1680141096000,1,29,Clouds
1399,52,1680141092000,0,32,Clouds
1400,48,1680141324000,13,27,Clouds
1401,13,1680141083000,8,22,Clouds
1402,43,1680141085000,29,0,Clouds
1403,31,1680141228000,19,1,Clouds
1404,98,1680141108000,12,27,Clouds
1405,14,1680141344000,6,24,Clouds
1406,1,1680141085000,0,31,Clouds
1407,23,1680141324000,27,3,Clouds
1408,106,1680141117000,31,9,Clouds
1409,112,1680141102000,30,0,Clouds
